file_name,eid,class_mark,sort_class_mark,orientation
82134,MS-DAR-00086-000-00267.jpg,DAR 86: B26ar,DAR 00086: B00026ar,r
136645,MS-DAR-00086-000-00266.jpg,DAR 86: B25v,DAR 00086: B00025V,v
82133,MS-DAR-00086-000-00265.jpg,DAR 86: B25r,DAR 00086: B00025R,r
136644,MS-DAR-00086-000-00264.jpg,DAR 86: B24v,DAR 00086: B00024V,v
82132,MS-DAR-00086-000-00263.jpg,DAR 86: B24r,DAR 00086: B00024R,r
136643,MS-DAR-00086-000-00262.jpg,DAR 86: B23v,DAR 00086: B00023V,v
82131,MS-DAR-00086-000-00261.jpg,DAR 86: B23r,DAR 00086: B00023R,r
136642,MS-DAR-00086-000-00260.jpg,DAR 86: B22v,DAR 00086: B00022V,v
82130,MS-DAR-00086-000-00259.jpg,DAR 86: B22r,DAR 00086: B00022R,r
136641,MS-DAR-00086-000-00258.jpg,DAR 86: B21bv,DAR 00086: B00021BV,v
140602,MS-DAR-00086-000-00257.jpg,DAR 86: B21av & B21br,DAR 00086: B00021br_B21av & B21br,r
82129,MS-DAR-00086-000-00256.jpg,DAR 86: B21br,DAR 00086: B00021BR,r
82128,MS-DAR-00086-000-00255.jpg,DAR 86: B21ar,DAR 00086: B00021ar,r
136640,MS-DAR-00086-000-00254.jpg,DAR 86: B21av,DAR 00086: B00021ar,r
82127,MS-DAR-00086-000-00253.jpg,DAR 86: B20v,DAR 00086: B00020v,v
140601,MS-DAR-00086-000-00252.jpg,DAR 86: B19v & B20r,DAR 00086: B00019v & B00020r,r
82126,MS-DAR-00086-000-00251.jpg,DAR 86: B20r,DAR 00086: B00020r,r
82125,MS-DAR-00086-000-00250.jpg,DAR 86: B19v,DAR 00086: B00019v,v
82124,MS-DAR-00086-000-00249.jpg,DAR 86: B19r,DAR 00086: B00019r,r
82123,MS-DAR-00086-000-00248.jpg,DAR 86: B18v,DAR 00086: B00018v,v
82122,MS-DAR-00086-000-00247.jpg,DAR 86: B18r,DAR 00086: B00018r,r
82121,MS-DAR-00086-000-00246.jpg,DAR 86: B17v,DAR 00086: B00017v,v
82120,MS-DAR-00086-000-00245.jpg,DAR 86: B17r,DAR 00086: B00017r,r
82119,MS-DAR-00086-000-00244.jpg,DAR 86: B16v,DAR 00086: B00016v,v
82118,MS-DAR-00086-000-00243.jpg,DAR 86: B16r,DAR 00086: B00016r,r
82117,MS-DAR-00086-000-00242.jpg,DAR 86: B15v,DAR 00086: B00015v,v
82116,MS-DAR-00086-000-00241.jpg,DAR 86: B15r,DAR 00086: B00015r,r
82115,MS-DAR-00086-000-00240.jpg,DAR 86: B14v,DAR 00086: B00014v,v
82114,MS-DAR-00086-000-00239.jpg,DAR 86: B14r,DAR 00086: B00014r,r
136639,MS-DAR-00086-000-00238.jpg,DAR 86: B13v,DAR 00086: B00013V,v
82113,MS-DAR-00086-000-00237.jpg,DAR 86: B13r,DAR 00086: B00013R,r
82112,MS-DAR-00086-000-00236.jpg,DAR 86: B12v,DAR 00086: B00012v,v
82111,MS-DAR-00086-000-00235.jpg,DAR 86: B12r,DAR 00086: B00012r,r
82110,MS-DAR-00086-000-00234.jpg,DAR 86: B11v,DAR 00086: B00011v,v
82109,MS-DAR-00086-000-00233.jpg,DAR 86: B11r,DAR 00086: B00011r,r
136638,MS-DAR-00086-000-00232.jpg,DAR 86: B10v,DAR 00086: B00010V,v
82108,MS-DAR-00086-000-00231.jpg,DAR 86: B10r,DAR 00086: B00010R,r
136637,MS-DAR-00086-000-00230.jpg,DAR 86: B9v,DAR 00086: B00009V,v
82107,MS-DAR-00086-000-00229.jpg,DAR 86: B9r,DAR 00086: B00009R,r
82106,MS-DAR-00086-000-00228.jpg,DAR 86: B8v,DAR 00086: B00008v,v
82105,MS-DAR-00086-000-00227.jpg,DAR 86: B8r,DAR 00086: B00008r,r
82104,MS-DAR-00086-000-00226.jpg,DAR 86: B7v,DAR 00086: B00007v,v
82103,MS-DAR-00086-000-00225.jpg,DAR 86: B7r,DAR 00086: B00007r,r
82102,MS-DAR-00086-000-00224.jpg,DAR 86: B6v,DAR 00086: B00006v,v
82101,MS-DAR-00086-000-00223.jpg,DAR 86: B6r,DAR 00086: B00006r,r
82099,MS-DAR-00086-000-00222.jpg,DAR 86: B5av,DAR 00086: B00005_av,v
82098,MS-DAR-00086-000-00221.jpg,DAR 86: B5ar,DAR 00086: B00005_ar,r
82097,MS-DAR-00086-000-00220.jpg,DAR 86: B5v,DAR 00086: B00005v,v
82096,MS-DAR-00086-000-00219.jpg,DAR 86: B5r,DAR 00086: B00005r,r
82095,MS-DAR-00086-000-00218.jpg,DAR 86: B4v,DAR 00086: B00004v,v
82094,MS-DAR-00086-000-00217.jpg,DAR 86: B4r,DAR 00086: B00004r,r
82093,MS-DAR-00086-000-00216.jpg,DAR 86: B3v,DAR 00086: B00003v,v
82092,MS-DAR-00086-000-00215.jpg,DAR 86: B3r,DAR 00086: B00003r,r
82091,MS-DAR-00086-000-00214.jpg,DAR 86: B2v,DAR 00086: B00002v,v
82090,MS-DAR-00086-000-00213.jpg,DAR 86: B2r,DAR 00086: B00002r,r
82089,MS-DAR-00086-000-00212.jpg,DAR 86: B1v,DAR 00086: B00001v,v
82088,MS-DAR-00086-000-00211.jpg,DAR 86: B1r,DAR 00086: B00001r,r
136636,MS-DAR-00086-000-00210.jpg,DAR 86: A98v,DAR 00086: A00098V,v
69664,MS-DAR-00086-000-00209.jpg,DAR 86: A98r,DAR 00086: A00098R,r
136635,MS-DAR-00086-000-00208.jpg,DAR 86: A97v,DAR 00086: A00097V,v
2555,MS-DAR-00086-000-00207.jpg,DAR 86: A97r,DAR 00086: A00097R,r
82087,MS-DAR-00086-000-00206.jpg,DAR 86: A96v,DAR 00086: A00096v,v
82086,MS-DAR-00086-000-00205.jpg,DAR 86: A96r,DAR 00086: A00096r,r
82085,MS-DAR-00086-000-00204.jpg,DAR 86: A95v,DAR 00086: A00095v,v
82084,MS-DAR-00086-000-00203.jpg,DAR 86: A95r,DAR 00086: A00095r,r
82082,MS-DAR-00086-000-00202.jpg,DAR 86: A94v,DAR 00086: A00094v,v
82081,MS-DAR-00086-000-00201.jpg,DAR 86: A94r,DAR 00086: A00094r,r
82080,MS-DAR-00086-000-00200.jpg,DAR 86: A93v,DAR 00086: A00093v,v
82079,MS-DAR-00086-000-00199.jpg,DAR 86: A93r,DAR 00086: A00093r,r
82078,MS-DAR-00086-000-00198.jpg,DAR 86: A92v,DAR 00086: A00092v,v
82077,MS-DAR-00086-000-00197.jpg,DAR 86: A92r,DAR 00086: A00092r,r
136634,MS-DAR-00086-000-00196.jpg,DAR 86: A91v,DAR 00086: A00091V,v
64588,MS-DAR-00086-000-00195.jpg,DAR 86: A91r,DAR 00086: A00091R,r
82076,MS-DAR-00086-000-00194.jpg,DAR 86: A89v,DAR 00086: A00089v,v
82075,MS-DAR-00086-000-00193.jpg,DAR 86: A89r,DAR 00086: A00089r,r
82074,MS-DAR-00086-000-00192.jpg,DAR 86: A88v,DAR 00086: A00088v,v
82073,MS-DAR-00086-000-00191.jpg,DAR 86: A88r,DAR 00086: A00088r,r
82072,MS-DAR-00086-000-00190.jpg,DAR 86: A87v,DAR 00086: A00087v,v
82071,MS-DAR-00086-000-00189.jpg,DAR 86: A87r,DAR 00086: A00087r,r
82070,MS-DAR-00086-000-00188.jpg,DAR 86: A86v,DAR 00086: A00086v,v
82069,MS-DAR-00086-000-00187.jpg,DAR 86: A86r,DAR 00086: A00086r,r
82068,MS-DAR-00086-000-00186.jpg,DAR 86: A85v,DAR 00086: A00085v,v
82067,MS-DAR-00086-000-00185.jpg,DAR 86: A85r,DAR 00086: A00085r,r
82065,MS-DAR-00086-000-00184.jpg,DAR 86: A84v,DAR 00086: A00084v,v
82064,MS-DAR-00086-000-00183.jpg,DAR 86: A84r,DAR 00086: A00084r,r
82063,MS-DAR-00086-000-00182.jpg,DAR 86: A83v,DAR 00086: A00083v,v
82062,MS-DAR-00086-000-00181.jpg,DAR 86: A83r,DAR 00086: A00083r,r
136632,MS-DAR-00086-000-00180.jpg,DAR 86: A82v,DAR 00086: A00082V,v
82061,MS-DAR-00086-000-00179.jpg,DAR 86: A82r,DAR 00086: A00082R,r
82060,MS-DAR-00086-000-00178.jpg,DAR 86: A81v,DAR 00086: A00081v,v
82059,MS-DAR-00086-000-00177.jpg,DAR 86: A81r,DAR 00086: A00081r,r
82058,MS-DAR-00086-000-00176.jpg,DAR 86: A80v,DAR 00086: A00080v,v
82057,MS-DAR-00086-000-00175.jpg,DAR 86: A80r,DAR 00086: A00080r,r
82056,MS-DAR-00086-000-00174.jpg,DAR 86: A79v,DAR 00086: A00079v,v
82055,MS-DAR-00086-000-00173.jpg,DAR 86: A79r,DAR 00086: A00079r,r
136631,MS-DAR-00086-000-00172.jpg,DAR 86: A78v,DAR 00086: A00078V,v
82054,MS-DAR-00086-000-00171.jpg,DAR 86: A78r,DAR 00086: A00078R,r
136630,MS-DAR-00086-000-00170.jpg,DAR 86: A77v,DAR 00086: A00077V,v
82053,MS-DAR-00086-000-00169.jpg,DAR 86: A77r,DAR 00086: A00077R,r
136629,MS-DAR-00086-000-00168.jpg,DAR 86: A76v,DAR 00086: A00076V,v
20702,MS-DAR-00086-000-00167.jpg,DAR 86: A76r,DAR 00086: A00076R,r
136628,MS-DAR-00086-000-00166.jpg,DAR 86: A75v,DAR 00086: A00075V,v
11887,MS-DAR-00086-000-00165.jpg,DAR 86: A75r,DAR 00086: A00075R,r
82052,MS-DAR-00086-000-00164.jpg,DAR 86: A74v,DAR 00086: A00074v,v
82051,MS-DAR-00086-000-00163.jpg,DAR 86: A74r,DAR 00086: A00074r,r
82050,MS-DAR-00086-000-00162.jpg,DAR 86: A73v,DAR 00086: A00073v,v
82049,MS-DAR-00086-000-00161.jpg,DAR 86: A73r,DAR 00086: A00073r,r
82048,MS-DAR-00086-000-00160.jpg,DAR 86: A72v,DAR 00086: A00072v,v
82047,MS-DAR-00086-000-00159.jpg,DAR 86: A72r,DAR 00086: A00072r,r
136627,MS-DAR-00086-000-00158.jpg,DAR 86: A71v,DAR 00086: A00071V,v
82046,MS-DAR-00086-000-00157.jpg,DAR 86: A71r,DAR 00086: A00071R,r
82045,MS-DAR-00086-000-00156.jpg,DAR 86: A70v,DAR 00086: A00070v,v
82044,MS-DAR-00086-000-00155.jpg,DAR 86: A70r,DAR 00086: A00070r,r
136626,MS-DAR-00086-000-00154.jpg,DAR 86: A69v,DAR 00086: A00069V,v
82043,MS-DAR-00086-000-00153.jpg,DAR 86: A69r,DAR 00086: A00069R,r
82042,MS-DAR-00086-000-00152.jpg,DAR 86: A68v,DAR 00086: A00068v,v
82041,MS-DAR-00086-000-00151.jpg,DAR 86: A68r,DAR 00086: A00068r,r
136625,MS-DAR-00086-000-00150.jpg,DAR 86: A67v,DAR 00086: A00067V,v
82040,MS-DAR-00086-000-00149.jpg,DAR 86: A67r,DAR 00086: A00067R,r
82039,MS-DAR-00086-000-00148.jpg,DAR 86: A66v,DAR 00086: A00066v,v
82038,MS-DAR-00086-000-00147.jpg,DAR 86: A66r,DAR 00086: A00066r,r
82037,MS-DAR-00086-000-00146.jpg,DAR 86: A65v,DAR 00086: A00065v,v
82036,MS-DAR-00086-000-00145.jpg,DAR 86: A65r,DAR 00086: A00065r,r
136624,MS-DAR-00086-000-00144.jpg,DAR 86: A64v,DAR 00086: A00064V,v
82035,MS-DAR-00086-000-00143.jpg,DAR 86: A64r,DAR 00086: A00064R,r
82034,MS-DAR-00086-000-00142.jpg,DAR 86: A63v,DAR 00086: A00063v,v
82033,MS-DAR-00086-000-00141.jpg,DAR 86: A63r,DAR 00086: A00063r,r
136623,MS-DAR-00086-000-00140.jpg,DAR 86: A62v,DAR 00086: A00062V,v
82032,MS-DAR-00086-000-00139.jpg,DAR 86: A62r,DAR 00086: A00062R,r
82031,MS-DAR-00086-000-00138.jpg,DAR 86: A61v,DAR 00086: A00061v,v
82030,MS-DAR-00086-000-00137.jpg,DAR 86: A61r,DAR 00086: A00061r,r
82029,MS-DAR-00086-000-00136.jpg,DAR 86: A60v,DAR 00086: A00060v,v
82028,MS-DAR-00086-000-00135.jpg,DAR 86: A60r,DAR 00086: A00060r,r
82027,MS-DAR-00086-000-00134.jpg,DAR 86: A59v,DAR 00086: A00059v,v
82026,MS-DAR-00086-000-00133.jpg,DAR 86: A59r,DAR 00086: A00059r,r
82025,MS-DAR-00086-000-00132.jpg,DAR 86: A58v,DAR 00086: A00058v,v
82024,MS-DAR-00086-000-00131.jpg,DAR 86: A58r,DAR 00086: A00058r,r
82023,MS-DAR-00086-000-00130.jpg,DAR 86: A57v,DAR 00086: A00057v,v
82022,MS-DAR-00086-000-00129.jpg,DAR 86: A57r,DAR 00086: A00057r,r
82021,MS-DAR-00086-000-00128.jpg,DAR 86: A56v,DAR 00086: A00056v,v
82020,MS-DAR-00086-000-00127.jpg,DAR 86: A56r,DAR 00086: A00056r,r
82018,MS-DAR-00086-000-00126.jpg,DAR 86: A55v,DAR 00086: A00055v,v
82017,MS-DAR-00086-000-00125.jpg,DAR 86: A55r,DAR 00086: A00055r,r
82016,MS-DAR-00086-000-00124.jpg,DAR 86: A54v,DAR 00086: A00054v,v
82015,MS-DAR-00086-000-00123.jpg,DAR 86: A54r,DAR 00086: A00054r,r
82014,MS-DAR-00086-000-00122.jpg,DAR 86: A53v,DAR 00086: A00053v,v
82013,MS-DAR-00086-000-00121.jpg,DAR 86: A53r,DAR 00086: A00053r,r
82012,MS-DAR-00086-000-00120.jpg,DAR 86: A52cv,DAR 00086: A00052cv,v
82011,MS-DAR-00086-000-00119.jpg,DAR 86: A52cr,DAR 00086: A00052cr,r
82010,MS-DAR-00086-000-00118.jpg,DAR 86: A52bv,DAR 00086: A00052bv,v
140600,MS-DAR-00086-000-00117.jpg,DAR 86: A52av & A52br,DAR 00086: A00052av & A00052br,r
82009,MS-DAR-00086-000-00116.jpg,DAR 86: A52br,DAR 00086: A00052br,r
82008,MS-DAR-00086-000-00115.jpg,DAR 86: A52av,DAR 00086: A00052av,v
82007,MS-DAR-00086-000-00114.jpg,DAR 86: A52ar,DAR 00086: A00052ar,r
136622,MS-DAR-00086-000-00113.jpg,DAR 86: A51v,DAR 00086: A00051V,v
42241,MS-DAR-00086-000-00112.jpg,DAR 86: A51r,DAR 00086: A00051R,r
82006,MS-DAR-00086-000-00111.jpg,DAR 86: A50v,DAR 00086: A00050v,v
82005,MS-DAR-00086-000-00110.jpg,DAR 86: A50r,DAR 00086: A00050r,r
136621,MS-DAR-00086-000-00109.jpg,DAR 86: A49v,DAR 00086: A00049V,v
31791,MS-DAR-00086-000-00108.jpg,DAR 86: A49r,DAR 00086: A00049R,r
82004,MS-DAR-00086-000-00107.jpg,DAR 86: A48bv,DAR 00086: A00048bv,v
82003,MS-DAR-00086-000-00106.jpg,DAR 86: A48br,DAR 00086: A00048br,r
82002,MS-DAR-00086-000-00105.jpg,DAR 86: A48av,DAR 00086: A00048av,v
82001,MS-DAR-00086-000-00104.jpg,DAR 86: A48ar,DAR 00086: A00048ar,r
82000,MS-DAR-00086-000-00103.jpg,DAR 86: A47v,DAR 00086: A00047v,v
81999,MS-DAR-00086-000-00102.jpg,DAR 86: A47r,DAR 00086: A00047r,r
81998,MS-DAR-00086-000-00101.jpg,DAR 86: A46v,DAR 00086: A00046v,v
81997,MS-DAR-00086-000-00100.jpg,DAR 86: A46r,DAR 00086: A00046r,r
136620,MS-DAR-00086-000-00099.jpg,DAR 86: A45bv,DAR 00086: A00045BV,v
81996,MS-DAR-00086-000-00098.jpg,DAR 86: A45br,DAR 00086: A00045BR,r
136619,MS-DAR-00086-000-00097.jpg,DAR 86: A45av,DAR 00086: A00045AV,v
81995,MS-DAR-00086-000-00096.jpg,DAR 86: A45ar,DAR 00086: A00045AR,r
81994,MS-DAR-00086-000-00095.jpg,DAR 86: A44v,DAR 00086: A00044v,v
81993,MS-DAR-00086-000-00094.jpg,DAR 86: A44r,DAR 00086: A00044r,r
81992,MS-DAR-00086-000-00093.jpg,DAR 86: A43v,DAR 00086: A00043v,v
81991,MS-DAR-00086-000-00092.jpg,DAR 86: A43r,DAR 00086: A00043r,r
81990,MS-DAR-00086-000-00091.jpg,DAR 86: A42v,DAR 00086: A00042v,v
140599,MS-DAR-00086-000-00090.jpg,DAR 86: A41v & A42r,DAR 00086: A00041v & A00042r,r
81989,MS-DAR-00086-000-00089.jpg,DAR 86: A42r,DAR 00086: A00042r,r
81988,MS-DAR-00086-000-00088.jpg,DAR 86: A41v,DAR 00086: A00041v,v
81987,MS-DAR-00086-000-00087.jpg,DAR 86: A41r,DAR 00086: A00041r,r
81986,MS-DAR-00086-000-00086.jpg,DAR 86: A40v,DAR 00086: A00040v,v
81985,MS-DAR-00086-000-00085.jpg,DAR 86: A40r,DAR 00086: A00040r,r
81984,MS-DAR-00086-000-00084.jpg,DAR 86: A39v,DAR 00086: A00039v,v
81983,MS-DAR-00086-000-00083.jpg,DAR 86: A39r,DAR 00086: A00039r,r
81982,MS-DAR-00086-000-00082.jpg,DAR 86: A38v,DAR 00086: A00038v,v
81981,MS-DAR-00086-000-00081.jpg,DAR 86: A38r,DAR 00086: A00038r,r
81980,MS-DAR-00086-000-00080.jpg,DAR 86: A37v,DAR 00086: A00037v,v
81979,MS-DAR-00086-000-00079.jpg,DAR 86: A37r,DAR 00086: A00037r,r
81978,MS-DAR-00086-000-00078.jpg,DAR 86: A36v,DAR 00086: A00036v,v
81977,MS-DAR-00086-000-00077.jpg,DAR 86: A36r,DAR 00086: A00036r,r
81976,MS-DAR-00086-000-00076.jpg,DAR 86: A35v,DAR 00086: A00035v,v
81975,MS-DAR-00086-000-00075.jpg,DAR 86: A35r,DAR 00086: A00035r,r
81974,MS-DAR-00086-000-00074.jpg,DAR 86: A34v,DAR 00086: A00034v,v
81973,MS-DAR-00086-000-00073.jpg,DAR 86: A34r,DAR 00086: A00034r,r
81972,MS-DAR-00086-000-00072.jpg,DAR 86: A33v,DAR 00086: A00033v,v
81971,MS-DAR-00086-000-00071.jpg,DAR 86: A33r,DAR 00086: A00033r,r
136618,MS-DAR-00086-000-00070.jpg,DAR 86: A32v,DAR 00086: A00032V,v
81969,MS-DAR-00086-000-00069.jpg,DAR 86: A32r,DAR 00086: A00032R,r
81968,MS-DAR-00086-000-00068.jpg,DAR 86: A31v,DAR 00086: A00031v,v
140598,MS-DAR-00086-000-00067.jpg,DAR 86: A30v & A31r,DAR 00086: A00030v & A00031r,r
81967,MS-DAR-00086-000-00066.jpg,DAR 86: A31r,DAR 00086: A00031r,r
81966,MS-DAR-00086-000-00065.jpg,DAR 86: A30v,DAR 00086: A00030v,v
81965,MS-DAR-00086-000-00064.jpg,DAR 86: A30r,DAR 00086: A00030r,r
136617,MS-DAR-00086-000-00063.jpg,DAR 86: A29v,DAR 00086: A00029V,v
81964,MS-DAR-00086-000-00062.jpg,DAR 86: A29r,DAR 00086: A00029R,r
81963,MS-DAR-00086-000-00061.jpg,DAR 86: A28v,DAR 00086: A00028v,v
81962,MS-DAR-00086-000-00060.jpg,DAR 86: A28r,DAR 00086: A00028r,r
81961,MS-DAR-00086-000-00059.jpg,DAR 86: A27v,DAR 00086: A00027v,v
81960,MS-DAR-00086-000-00058.jpg,DAR 86: A27r,DAR 00086: A00027r,r
81959,MS-DAR-00086-000-00057.jpg,DAR 86: A26v,DAR 00086: A00026v,v
81958,MS-DAR-00086-000-00056.jpg,DAR 86: A26r,DAR 00086: A00026r,r
81957,MS-DAR-00086-000-00055.jpg,DAR 86: A25v,DAR 00086: A00025v,v
81956,MS-DAR-00086-000-00054.jpg,DAR 86: A25r,DAR 00086: A00025r,r
81954,MS-DAR-00086-000-00053.jpg,DAR 86: A24v,DAR 00086: A00024v,v
81953,MS-DAR-00086-000-00052.jpg,DAR 86: A24r,DAR 00086: A00024r,r
81952,MS-DAR-00086-000-00051.jpg,DAR 86: A23v,DAR 00086: A00023v,v
81951,MS-DAR-00086-000-00050.jpg,DAR 86: A23r,DAR 00086: A00023r,r
81950,MS-DAR-00086-000-00049.jpg,DAR 86: A22v,DAR 00086: A00022v,v
81949,MS-DAR-00086-000-00048.jpg,DAR 86: A22r,DAR 00086: A00022r,r
81948,MS-DAR-00086-000-00047.jpg,DAR 86: A21v,DAR 00086: A00021v,v
81947,MS-DAR-00086-000-00046.jpg,DAR 86: A21r,DAR 00086: A00021r,r
136616,MS-DAR-00086-000-00045.jpg,DAR 86: A20v,DAR 00086: A00020V,v
81945,MS-DAR-00086-000-00044.jpg,DAR 86: A20r,DAR 00086: A00020R,r
81944,MS-DAR-00086-000-00043.jpg,DAR 86: A19v,DAR 00086: A00019v,v
81943,MS-DAR-00086-000-00042.jpg,DAR 86: A19r,DAR 00086: A00019r,r
81942,MS-DAR-00086-000-00041.jpg,DAR 86: A18v,DAR 00086: A00018v,v
81941,MS-DAR-00086-000-00040.jpg,DAR 86: A18r,DAR 00086: A00018r,r
81940,MS-DAR-00086-000-00039.jpg,DAR 86: A17v,DAR 00086: A00017v,v
81939,MS-DAR-00086-000-00038.jpg,DAR 86: A17r,DAR 00086: A00017r,r
81932,MS-DAR-00086-000-00037.jpg,DAR 86: A16v,DAR 00086: A00016v,v
81931,MS-DAR-00086-000-00036.jpg,DAR 86: A16r,DAR 00086: A00016r,r
81936,MS-DAR-00086-000-00035.jpg,DAR 86: A15v,DAR 00086: A00015v,v
140597,MS-DAR-00086-000-00034.jpg,DAR 86: A14v & A15r,DAR 00086: A00014v & A00015r,r
81935,MS-DAR-00086-000-00033.jpg,DAR 86: A15r,DAR 00086: A00015r,r
81934,MS-DAR-00086-000-00032.jpg,DAR 86: A14v,DAR 00086: A00014v,v
81933,MS-DAR-00086-000-00031.jpg,DAR 86: A14r,DAR 00086: A00014r,r
81930,MS-DAR-00086-000-00030.jpg,DAR 86: A13v,DAR 00086: A00013v,v
81929,MS-DAR-00086-000-00029.jpg,DAR 86: A13r,DAR 00086: A00013r,r
81928,MS-DAR-00086-000-00028.jpg,DAR 86: A12v,DAR 00086: A00012v,v
81927,MS-DAR-00086-000-00027.jpg,DAR 86: A12r,DAR 00086: A00012r,r
81926,MS-DAR-00086-000-00026.jpg,DAR 86: A11v,DAR 00086: A00011v,v
140596,MS-DAR-00086-000-00025.jpg,DAR 86: A10v & A11r,DAR 00086: A00010v & A00011r,r
81925,MS-DAR-00086-000-00024.jpg,DAR 86: A11r,DAR 00086: A00011r,r
81924,MS-DAR-00086-000-00023.jpg,DAR 86: A10v,DAR 00086: A00010v,v
81923,MS-DAR-00086-000-00022.jpg,DAR 86: A10r,DAR 00086: A00010r,r
81922,MS-DAR-00086-000-00021.jpg,DAR 86: A9v,DAR 00086: A00009v,v
140595,MS-DAR-00086-000-00020.jpg,DAR 86: A8v & A9r,DAR 00086: A00008v & A00009r,r
81921,MS-DAR-00086-000-00019.jpg,DAR 86: A9r,DAR 00086: A00009r,r
81920,MS-DAR-00086-000-00018.jpg,DAR 86: A8v,DAR 00086: A00008v,v
81919,MS-DAR-00086-000-00017.jpg,DAR 86: A8r,DAR 00086: A00008r,r
81918,MS-DAR-00086-000-00016.jpg,DAR 86: A7v,DAR 00086: A00007v,v
81917,MS-DAR-00086-000-00015.jpg,DAR 86: A7r,DAR 00086: A00007r,r
81916,MS-DAR-00086-000-00014.jpg,DAR 86: A6v,DAR 00086: A00006v,v
81915,MS-DAR-00086-000-00013.jpg,DAR 86: A6r,DAR 00086: A00006r,r
81914,MS-DAR-00086-000-00012.jpg,DAR 86: A5v,DAR 00086: A00005v,v
81913,MS-DAR-00086-000-00011.jpg,DAR 86: A5r,DAR 00086: A00005r,r
81912,MS-DAR-00086-000-00010.jpg,DAR 86: A4v,DAR 00086: A00004v,v
81911,MS-DAR-00086-000-00009.jpg,DAR 86: A4r,DAR 00086: A00004r,r
81910,MS-DAR-00086-000-00008.jpg,DAR 86: A3v,DAR 00086: A00003v,v
81909,MS-DAR-00086-000-00007.jpg,DAR 86: A3r,DAR 00086: A00003r,r
81908,MS-DAR-00086-000-00006.jpg,DAR 86: A2v,DAR 00086: A00002v,v
81907,MS-DAR-00086-000-00005.jpg,DAR 86: A2r,DAR 00086: A00002r,r
136615,MS-DAR-00086-000-00004.jpg,DAR 86: A1v,DAR 00086: A00001V,v
52946,MS-DAR-00086-000-00003.jpg,DAR 86: A1r,DAR 00086: A00001R,r
139994,MS-DAR-00086-000-00002.jpg,DAR 86: ifc,DAR 00086: 00000ifc,
139993,MS-DAR-00086-000-00001.jpg,DAR 86: fc,DAR 00086: 00000fc,
138306,MS-DAR-00085-000-00550.jpg,DAR 85: sp,DAR 00085x: 00999z_sp,
138307,MS-DAR-00085-000-00549.jpg,DAR 85: bc,DAR 00085x: 00999z_bc,
138305,MS-DAR-00085-000-00548.jpg,DAR 85: ibc,DAR 00085x: 00999ibc,
81904,MS-DAR-00085-000-00547.jpg,DAR 85: B149fv,DAR 00085: B00149fv,v
136614,MS-DAR-00085-000-00546.jpg,DAR 85: B149fr,DAR 00085: B00149fr,r
81903,MS-DAR-00085-000-00545.jpg,DAR 85: B149ev,DAR 00085: B00149ev,v
81902,MS-DAR-00085-000-00544.jpg,DAR 85: B149er,DAR 00085: B00149er,r
81901,MS-DAR-00085-000-00543.jpg,DAR 85: B149dv,DAR 00085: B00149dv,v
81900,MS-DAR-00085-000-00542.jpg,DAR 85: B149dr,DAR 00085: B00149dr,r
81899,MS-DAR-00085-000-00541.jpg,DAR 85: B149cv,DAR 00085: B00149cv,v
81898,MS-DAR-00085-000-00540.jpg,DAR 85: B149cr,DAR 00085: B00149cr,r
81897,MS-DAR-00085-000-00539.jpg,DAR 85: B149bv,DAR 00085: B00149bv,v
81896,MS-DAR-00085-000-00538.jpg,DAR 85: B149br,DAR 00085: B00149br,r
136613,MS-DAR-00085-000-00537.jpg,DAR 85: B149av,DAR 00085: B00149av,v
136612,MS-DAR-00085-000-00536.jpg,DAR 85: B149ar,DAR 00085: B00149ar,r
136611,MS-DAR-00085-000-00535.jpg,DAR 85: B148cv,DAR 00085: B00148cv,v
81895,MS-DAR-00085-000-00534.jpg,DAR 85: B148cr,DAR 00085: B00148cr,r
81894,MS-DAR-00085-000-00533.jpg,DAR 85: B148bv,DAR 00085: B00148bv,v
81893,MS-DAR-00085-000-00532.jpg,DAR 85: B148br,DAR 00085: B00148br,r
81892,MS-DAR-00085-000-00531.jpg,DAR 85: B148av,DAR 00085: B00148av,v
81891,MS-DAR-00085-000-00530.jpg,DAR 85: B148ar,DAR 00085: B00148av,v
81890,MS-DAR-00085-000-00529.jpg,DAR 85: B147v,DAR 00085: B00147v,v
81889,MS-DAR-00085-000-00528.jpg,DAR 85: B147r,DAR 00085: B00147r,r
136610,MS-DAR-00085-000-00527.jpg,DAR 85: B146v,DAR 00085: B00146V,v
58301,MS-DAR-00085-000-00526.jpg,DAR 85: B146r,DAR 00085: B00146R,r
136609,MS-DAR-00085-000-00525.jpg,DAR 85: B145v,DAR 00085: B00145V,v
58302,MS-DAR-00085-000-00524.jpg,DAR 85: B145r,DAR 00085: B00145R,r
81888,MS-DAR-00085-000-00523.jpg,DAR 85: B144v,DAR 00085: B00144v,v
81887,MS-DAR-00085-000-00522.jpg,DAR 85: B144r,DAR 00085: B00144r,r
81886,MS-DAR-00085-000-00521.jpg,DAR 85: B143v,DAR 00085: B00143v,v
81885,MS-DAR-00085-000-00520.jpg,DAR 85: B143r,DAR 00085: B00143r,r
81884,MS-DAR-00085-000-00519.jpg,DAR 85: B142v,DAR 00085: B00142v,v
81883,MS-DAR-00085-000-00518.jpg,DAR 85: B142r,DAR 00085: B00142r,r
